TABLE_COLUMN_ID,TABLE_OWNER,TABLE_NAME,COLUMN_NAME,COLUMN_NAME_10,UFI,UFI_CREATED
"85301",_DEFAULT,_DEFAULT,SEASON_PRESENCE_1,SEASONPR1,"52868",2013/03/14
"85302",_DEFAULT,_DEFAULT,SEASON_PRESENCE_2,SEASONPR2,"52869",2013/03/14
"85303",_DEFAULT,_DEFAULT,SEASON_PRESENCE_3,SEASONPR3,"52870",2013/03/14
"85304",_DEFAULT,_DEFAULT,SEASON_PRESENCE_4,SEASONPR4,"52871",2013/03/14
"85305",_DEFAULT,_DEFAULT,SEA_TO_ESTUARY,SEATOEST,"52872",2013/03/14
"85306",_DEFAULT,_DEFAULT,SHOREBIR2_ID,SHORBIRDID,"52873",2013/03/14
"85307",_DEFAULT,_DEFAULT,SITE_ACCURACY,SITE_ACC,"52874",2013/03/14
"85308",_DEFAULT,_DEFAULT,SITE_COORDINATE,SITE_COORD,"52875",2013/03/14
"85309",_DEFAULT,_DEFAULT,SITE_FORMAT,SITE_FORMT,"52876",2013/03/14
"85310",_DEFAULT,_DEFAULT,SITE_ORIGINATOR,SITEORIGTR,"52877",2013/03/14
"85311",_DEFAULT,_DEFAULT,SITE_PERIOD,SITEPERIOD,"52878",2013/03/14
"85312",_DEFAULT,_DEFAULT,SITE_PUBLICATION_INFO,SITEPUBINF,"52879",2013/03/14
"85313",_DEFAULT,_DEFAULT,SITE_RESOURCE_ELEMENTS,SITERESELT,"52880",2013/03/14
"85341",_DEFAULT,_DEFAULT,TO_BOUNDARY_DESCRIPTION,TOBDYDESC,"52881",2013/03/14
"85315",_DEFAULT,_DEFAULT,SPECIES_COA,SP_COA,"52882",2013/03/14
"85316",_DEFAULT,_DEFAULT,SPECIES_COMMENT,SP_COMMENT,"52883",2013/03/14
"85317",_DEFAULT,_DEFAULT,SPECIES_CONSERVA,SP_CONSERV,"52884",2013/03/14
"85318",_DEFAULT,_DEFAULT,SPECIES_ID_1,SP_ID1,"52885",2013/03/14
"85319",_DEFAULT,_DEFAULT,SPECIES_ID_2,SP_ID2,"52886",2013/03/14
"85320",_DEFAULT,_DEFAULT,SPECIES_ID_3,SP_ID3,"52887",2013/03/14
"85321",_DEFAULT,_DEFAULT,SPECIES_ID_4,SP_ID4,"52888",2013/03/14
"85322",_DEFAULT,_DEFAULT,SPECIES_LIFECYCL,SP_LIFECYL,"52889",2013/03/14
"85323",_DEFAULT,_DEFAULT,SPECIES_LIFECYCL,SP_LIFECYL,"52890",2013/03/14
"85324",_DEFAULT,_DEFAULT,SPECIES_LIFECYCLE,SP_LIFECYL,"52891",2013/03/14
"85325",_DEFAULT,_DEFAULT,SPECIES_LIFECYCLE,SP_LIFECYL,"52892",2013/03/14
"85326",_DEFAULT,_DEFAULT,SPECIES_NAA,SP_NAA,"52893",2013/03/14
"85327",_DEFAULT,_DEFAULT,SPECIES_NATIONAL,SP_NATIONL,"52894",2013/03/14
"85328",_DEFAULT,_DEFAULT,SPECIES_NAT_SIG,SP_NATSIG,"52895",2013/03/14
"85329",_DEFAULT,_DEFAULT,SPECIES_STATE_SI,SP_STATESI,"52896",2013/03/14
"85330",_DEFAULT,_DEFAULT,SPECIES_STATE_SIG,SP_STATESG,"52897",2013/03/14
"85331",_DEFAULT,_DEFAULT,SPECIES_STATUS,SP_STATUS,"52898",2013/03/14
"85332",_DEFAULT,_DEFAULT,STATE_CON_STAT,STATCONST,"52899",2013/03/14
"85333",_DEFAULT,_DEFAULT,STATE_CON_STAT_1,STATCONST1,"52900",2013/03/14
"85334",_DEFAULT,_DEFAULT,STATE_CON_STAT_2,STCONSTAT2,"52901",2013/03/14
"85438",_DEFAULT,_DEFAULT,HABITAT_TYPE,HABTYPE,"52902",2013/03/14
"85336",_DEFAULT,_DEFAULT,STATE_CON_STAT_3,STCONST3,"52903",2013/03/14
"85337",_DEFAULT,_DEFAULT,STATE_CON_STAT_4,STCONST4,"52904",2013/03/14
"85338",_DEFAULT,_DEFAULT,SURVEY_DATE,SURVEYDTE,"52905",2013/03/14
"85339",_DEFAULT,_DEFAULT,TARGETBIOTA,TGTBIOTA,"52906",2013/03/14
"85340",_DEFAULT,_DEFAULT,TIME_PERIOD,TIMEPERIOD,"52907",2013/03/14
"85342",_DEFAULT,_DEFAULT,TO_BOUNDARY_DIRECTION,TOBOUNDDIR,"52908",2013/03/14
"85343",_DEFAULT,_DEFAULT,TYPE_DESCRIPTION,TYPEDESC,"52909",2013/03/14
"85344",_DEFAULT,_DEFAULT,UPSTREAM_MIGRATION,UPSTRMMIG,"52910",2013/03/14
"85345",_DEFAULT,_DEFAULT,V_BIRD4_G_A,VBIRD4GA,"52911",2013/03/14
"85346",_DEFAULT,_DEFAULT,V_PENGUINS2_,VPENGUIN2,"52912",2013/03/14
"85347",_DEFAULT,_DEFAULT,V_PENGUINS2_,VPENGUIN2,"52913",2013/03/14
"85348",_DEFAULT,_DEFAULT,V_PENGUINS2_ID,VPENGUN2ID,"52914",2013/03/14
"85349",_DEFAULT,_DEFAULT,WATERBODYTYPE,WATERBDY,"52915",2013/03/14
"85436",_DEFAULT,_DEFAULT,ENTRANCE_CLOSURE,ENTRANCECL,"52916",2013/03/14
"85437",_DEFAULT,_DEFAULT,ENTRANCE_WIDTH,ENTRANCEWD,"52917",2013/03/14
"85439",_DEFAULT,_DEFAULT,HAB_SIG_STAT,HABSIGSTAT,"52918",2013/03/14
"85440",_DEFAULT,_DEFAULT,HAB_SIG_STAT,HABSIGSTAT,"52919",2013/03/14
"85441",_DEFAULT,_DEFAULT,PATHWAY_OF_OILIN,PATHOFOILN,"52920",2013/03/14
"85442",_DEFAULT,_DEFAULT,SITE_DESCRIPTION,SITE_DESC,"52921",2013/03/14
"85650",_DEFAULT,_DEFAULT,FOREST_STANDS,FORSTANDS,"52929",2013/03/14
"85651",_DEFAULT,_DEFAULT,SFRIMAPNO04,SFRIMAP04,"52930",2013/03/14
"85652",_DEFAULT,_DEFAULT,SPECIES_GROUP,SPEC_GROUP,"52931",2013/03/14
"85653",_DEFAULT,_DEFAULT,TOTALEUCCOV,TOTEUCCOV,"52932",2013/03/14
"85654",_DEFAULT,_DEFAULT,TREE100_SRC,TREE100SRC,"52933",2013/03/14
"85709",_DEFAULT,_DEFAULT,COMPONENT_TYPE,COMPTYPE,"52934",2013/03/14
"85710",_DEFAULT,_DEFAULT,FIRE_SENSITIVITY,FIRESENSTY,"52935",2013/03/14
"85711",_DEFAULT,_DEFAULT,GDA94_EASTING,GDA94EAST,"52936",2013/03/14
"85712",_DEFAULT,_DEFAULT,GDA94_NORTHING,GDA94NORTH,"52937",2013/03/14
"85713",_DEFAULT,_DEFAULT,MAPSHEET_NUMBER,MAPSHEETNO,"52938",2013/03/14
"86640",_DEFAULT,_DEFAULT,CFA_DISTRICT,CFA_DIST,"52986",2013/03/14
"86641",_DEFAULT,_DEFAULT,MFB_DISTRICT,MFB_DIST,"52987",2013/03/14
"86642",_DEFAULT,_DEFAULT,NEIGHBOURHOOD,NEIGHBRHD,"52988",2013/03/14
"86643",_DEFAULT,_DEFAULT,OFFICIAL_NAME,OFFICIALNM,"52989",2013/03/14
"86644",_DEFAULT,_DEFAULT,TFB_DISTRICT,TFB_DIST,"52990",2013/03/14
"35089",_DEFAULT,_DEFAULT,PROPV_FOOTPRINT_TYPE,PV_FTTYPE,"51983",2013/03/14
"35094",_DEFAULT,_DEFAULT,PROP_FEATURE_QUALITY_ID,PR_FQID,"51988",2013/03/14
"35098",_DEFAULT,_DEFAULT,PROP_PROPNUM,PR_PROPNUM,"51992",2013/03/14
"35103",_DEFAULT,_DEFAULT,SUBDIVISION,SUBDIV,"51997",2013/03/14
"35106",_DEFAULT,_DEFAULT,UC_CENTROID_PFI,CTD_PFI,"52000",2013/03/14
"35111",_DEFAULT,_DEFAULT,UC_CENT_UC_TYPE,UC_TYPE,"52005",2013/03/14
"35115",_DEFAULT,_DEFAULT,EZI_ADDRESS,EZI_ADD,"52009",2013/03/14
"35119",_DEFAULT,_DEFAULT,ADD_PFI_CREATED,ADD_PFI_CR,"52013",2013/03/14
"35123",_DEFAULT,_DEFAULT,LGA_OFFICIAL_NAME,GAZ_LGA,"52017",2013/03/14
"35127",_DEFAULT,_DEFAULT,PARK_FUNCTION,PARK_FC,"52021",2013/03/14
"35131",_DEFAULT,_DEFAULT,ALTERNATE_LOCALITY,ALTLOC,"52025",2013/03/14
"35136",_DEFAULT,_DEFAULT,BUILDING_USE_CODE,BUILDUSEC,"52030",2013/03/14
"35140",_DEFAULT,_DEFAULT,CROWN_STATUS_CODE,CROWNSTATC,"52034",2013/03/14
"35145",_DEFAULT,_DEFAULT,FEATURE_PRESENT_CODE,FEATPRESC,"52039",2013/03/14
"35149",_DEFAULT,_DEFAULT,FOOTPRINT_TYPE_CODE,FOOTPRTYC,"52043",2013/03/14
"35154",_DEFAULT,_DEFAULT,IS_DEPRECATED,ISDEPREC,"52048",2013/03/14
"35158",_DEFAULT,_DEFAULT,MATERIAL_CONTAINED_CODE,MATCONTC,"52052",2013/03/14
"35163",_DEFAULT,_DEFAULT,MINE_STRUCTURE_CODE,MINESTRC,"52057",2013/03/14
"35167",_DEFAULT,_DEFAULT,PARISH_TOWN,PARTOWN,"52061",2013/03/14
"35171",_DEFAULT,_DEFAULT,PHYSICAL_CONDITION_CODE,PHYSCONDC,"52065",2013/03/14
"35176",_DEFAULT,_DEFAULT,PLAN_TYPE_PREFIX,PLNTYPEPR,"52070",2013/03/14
"35180",_DEFAULT,_DEFAULT,PROPERTY_TYPE_CODE,PR_TYPEC,"52074",2013/03/14
"35185",_DEFAULT,_DEFAULT,REFTAB_OWNER_NAME,REFOWNNAME,"52079",2013/03/14
"35189",_DEFAULT,_DEFAULT,ROAD_CLASS_CODE,RDCLASSC,"52083",2013/03/14
"35194",_DEFAULT,_DEFAULT,ROAD_SEAL_CODE,RDSEALC,"52088",2013/03/14
"35198",_DEFAULT,_DEFAULT,SOURCE_CODE,SRC_CODE,"52092",2013/03/14
"35202",_DEFAULT,_DEFAULT,SUBSTANCE_EXTRACTED_CODE,SUBSEXTRC,"52096",2013/03/14
"35207",_DEFAULT,_DEFAULT,TRANSFERRABLE_CODE,TRANSFERC,"52101",2013/03/14
"35211",_DEFAULT,_DEFAULT,VICGRID66_NORTH,VG66_N,"52105",2013/03/14
"35215",_DEFAULT,_DEFAULT,WATERBODY_STATE_CODE,WATBDYSTC,"52109",2013/03/14
"35220",_DEFAULT,_DEFAULT,PARV_PFI_CREATED,PV_PFI_CR,"52114",2013/03/14
"35224",_DEFAULT,_DEFAULT,PROP_STATUS,PR_STAT,"52118",2013/03/14
"35228",_DEFAULT,_DEFAULT,UC_UFI_CREATED,UC_UFI_CR,"52122",2013/03/14
"46636",_DEFAULT,_DEFAULT,SCARRED_TREE,SCRREDTREE,"52268",2013/03/14
"46641",_DEFAULT,_DEFAULT,TOTAL_PLACES,TTLPLACES,"52273",2013/03/14
"46645",_DEFAULT,_DEFAULT,CLA_REMARKS,CLAREMARKS,"52277",2013/03/14
"46649",_DEFAULT,_DEFAULT,DISTRICT_NUMBER,DSTRCTNUM,"52281",2013/03/14
"46653",_DEFAULT,_DEFAULT,FIREDIST_NO,FIREDISTNO,"52285",2013/03/14
"46657",_DEFAULT,_DEFAULT,PVADM_DIST_NAME,PVADMDSTNM,"52289",2013/03/14
"46662",_DEFAULT,_DEFAULT,VR_GREEN_MAPREF,VRGREENMAP,"52294",2013/03/14
"46666",_DEFAULT,_DEFAULT,X_COORDINATE,XCOORDINAT,"52298",2013/03/14
"46670",_DEFAULT,_DEFAULT,X_PBURNTYPE,XPBURNTYPE,"52302",2013/03/14
"46674",_DEFAULT,_DEFAULT,ADDRESS_PFI,ADDRESSPFI,"52306",2013/03/14
"46679",_DEFAULT,_DEFAULT,DIST_RELATED_FLAG,DISTRELFLG,"52310",2013/03/14
"46684",_DEFAULT,_DEFAULT,PROPERTY_ENTID_TYPE,PRENTIDTYP,"52315",2013/03/14
"46690",_DEFAULT,_DEFAULT,CURRENTDESC,CURRNTDESC,"52320",2013/03/14
"46695",_DEFAULT,_DEFAULT,VEAC_COMMENTS,VEACCMMTS,"52324",2013/03/14
"47422",_DEFAULT,_DEFAULT,CURRENT_AREA,CUR_AREA,"52328",2013/03/14
"47426",_DEFAULT,_DEFAULT,RESERVE_TYPE,RES_TYPE,"52332",2013/03/14
"47521",_DEFAULT,_DEFAULT,SOURCE_END_DATE,SRC_END,"52336",2013/03/14
"47525",_DEFAULT,_DEFAULT,FEATURE_RELIABILITY,FEAT_REL,"52340",2013/03/14
"47530",_DEFAULT,_DEFAULT,LAND_STATUS,LANDSTATUS,"52345",2013/03/14
"47534",_DEFAULT,_DEFAULT,DB_ENTRY_DATE,DBENTRYDAT,"52349",2013/03/14
"47538",_DEFAULT,_DEFAULT,LOCATION_ID,LOCATIONID,"52353",2013/03/14
"47542",_DEFAULT,_DEFAULT,PROVINCE_STATE,PRVNCSTATE,"52357",2013/03/14
"47546",_DEFAULT,_DEFAULT,STAFF_1ST_NAME,STFF1STNAM,"52361",2013/03/14
"47552",_DEFAULT,_DEFAULT,SYMBOL_DESC,SYMBOLDESC,"52366",2013/03/14
"47556",_DEFAULT,_DEFAULT,AVAIL_INT_ML_1,AVALINTML1,"52370",2013/03/14
"47561",_DEFAULT,_DEFAULT,BORE_DECOMMISSIONED,BOREDECOMM,"52374",2013/03/14
"47566",_DEFAULT,_DEFAULT,FD_IMP_UP_MEANS,FDIMPUPMNS,"52379",2013/03/14
"47570",_DEFAULT,_DEFAULT,FD_IMP_UP_MEDW,FMIMPUPMED,"52383",2013/03/14
"47574",_DEFAULT,_DEFAULT,FD_IMP_UP_Q90A,FDIMPUQ90A,"52387",2013/03/14
"47579",_DEFAULT,_DEFAULT,FD_VOL_I_MLKM2,FDVLIMLKM2,"52392",2013/03/14
"55384",_DEFAULT,_DEFAULT,LABEL_USE_CODE,LABELUSE_C,"52528",2013/03/14
"55422",_DEFAULT,_DEFAULT,MINIMUM_SCALE,MIN_SCALE,"52533",2013/03/14
"55518",_DEFAULT,_DEFAULT,GEOCODE_FEATURE_CODE,GCODEFEATC,"52537",2013/03/14
"55654",_DEFAULT,_DEFAULT,ROAD_TYPE_ABBREVIATION,RDTYPEABB,"52542",2013/03/14
"58683",_DEFAULT,_DEFAULT,SOURCE_DATE,SRC_DATE,"52546",2013/03/14
"55759",_DEFAULT,_DEFAULT,ADD_ROAD_NAME,ROAD_NAME,"52550",2013/03/14
"56252",_DEFAULT,_DEFAULT,ROAD_NAME_4,RD_NAME4,"52555",2013/03/14
"56255",_DEFAULT,_DEFAULT,ROAD_NAME_7,RD_NAME7,"52558",2013/03/14
"56259",_DEFAULT,_DEFAULT,ROAD_SUFFIX_6,RD_SUF6,"52562",2013/03/14
"56264",_DEFAULT,_DEFAULT,ROAD_TYPE_5,RD_TYPE5,"52566",2013/03/14
"56299",_DEFAULT,_DEFAULT,JOB_CREATED,JOBCREATED,"52570",2013/03/14
"57611",_DEFAULT,_DEFAULT,DISTRICT_LABEL,DIST_LABEL,"52574",2013/03/14
"58039",_DEFAULT,_DEFAULT,HIERARCHY_NAME,HIER_NAME,"52579",2013/03/14
"58673",_DEFAULT,_DEFAULT,AUTH_ORG_VERIFIED,AUTHORGVER,"52583",2013/03/14
"58677",_DEFAULT,_DEFAULT,PARENT_FEATURE_ID,PARENTFTID,"52587",2013/03/14
"58685",_DEFAULT,_DEFAULT,SOURCE_SCALE,SRC_SCALE,"52592",2013/03/14
"58689",_DEFAULT,_DEFAULT,X_PRIMARY_CODE,X_PRIM_CD,"52596",2013/03/14
"65267",_DEFAULT,_DEFAULT,FWD_ASSESSOR_2,FWDASSESS2,"52600",2013/03/14
"65272",_DEFAULT,_DEFAULT,FWD_PROFILE_RATING,FWDPROFRT,"52605",2013/03/14
"69693",_DEFAULT,_DEFAULT,ABSSUBURBNUMBER,ASSSUBNUM,"52609",2013/03/14
"69697",_DEFAULT,_DEFAULT,CLASSIFICATION,CLASS,"52613",2013/03/14
"69701",_DEFAULT,_DEFAULT,COHORTDWELLINGDENSITY,COHORDWLDY,"52617",2013/03/14
"69709",_DEFAULT,_DEFAULT,COMMENTS2006,COMMNT2006,"52622",2013/03/14
"69713",_DEFAULT,_DEFAULT,COMMENTS_2004,COMMNT2004,"52626",2013/03/14
"69718",_DEFAULT,_DEFAULT,COMMENTS_2009,COMMNT2009,"52631",2013/03/14
"69722",_DEFAULT,_DEFAULT,CONSTRAINT_CLASS,CONSTCLASS,"52635",2013/03/14
"69726",_DEFAULT,_DEFAULT,DATASOURCEANDDATE,DATASRCDTE,"52639",2013/03/14
"69731",_DEFAULT,_DEFAULT,DEVELOPMENTTIMING,DEVELTIME,"52644",2013/03/14
"69735",_DEFAULT,_DEFAULT,INNER_OUTER,INNEROUTER,"52648",2013/03/14
"69739",_DEFAULT,_DEFAULT,MEDIUMDENSITYLOTS,MEDDNSYLOT,"52652",2013/03/14
"69744",_DEFAULT,_DEFAULT,ORIGINALAREA,ORIGNLAREA,"52657",2013/03/14
"69748",_DEFAULT,_DEFAULT,PREVIOUS_USE,PREVUSE,"52661",2013/03/14
"47531",_DEFAULT,_DEFAULT,ABSWATERDEPTH,ABSWTRDPTH,"52346",2013/03/14
"47532",_DEFAULT,_DEFAULT,CURRENT_CLASS,CRRNTCLASS,"52347",2013/03/14
"47533",_DEFAULT,_DEFAULT,CURRENT_STATUS,CURRNTSTAT,"52348",2013/03/14
"47535",_DEFAULT,_DEFAULT,DEPTH_DATUM,DPTHDATUM,"52350",2013/03/14
"47536",_DEFAULT,_DEFAULT,DEVIATION_IND,DEVT_IND,"52351",2013/03/14
"47537",_DEFAULT,_DEFAULT,GROUND_ELEV,GROUNDELEV,"52352",2013/03/14
"47539",_DEFAULT,_DEFAULT,MT_INSPECT_CD,MTINSPCTCD,"52354",2013/03/14
"47540",_DEFAULT,_DEFAULT,ONSHORE_IND,ONSHOREIND,"52355",2013/03/14
"47541",_DEFAULT,_DEFAULT,PLOT_SYMBOL,PLOTSYMBOL,"52356",2013/03/14
"47543",_DEFAULT,_DEFAULT,RESOURCE_SDE,RSOURCESDE,"52358",2013/03/14
"47544",_DEFAULT,_DEFAULT,RIG_RELEASE_DATE,RIGRELDATE,"52359",2013/03/14
"47545",_DEFAULT,_DEFAULT,SIDETRACK_IND,SIDETRKIND,"52360",2013/03/14
"47548",_DEFAULT,_DEFAULT,STAFF_EMAIL_ADDR,STFFEMLADD,"52362",2013/03/14
"123700",_DEFAULT,_DEFAULT,INFESTED_AREA,INFESTAREA,"6547785",2016/02/08
"123701",_DEFAULT,_DEFAULT,INFESTGDA_ID,INFSTGDAID,"6547786",2016/02/08
"123702",_DEFAULT,_DEFAULT,KINGDOM_CODE,KINGDOM_CD,"6547787",2016/02/08
"123703",_DEFAULT,_DEFAULT,LAST_UPDATE,LST_UPDATE,"6547788",2016/02/08
"123704",_DEFAULT,_DEFAULT,LATITUDE_DEG,LAT_DEG,"6547789",2016/02/08
"123705",_DEFAULT,_DEFAULT,LATITUDE_MIN,LAT_MIN,"6547790",2016/02/08
"123706",_DEFAULT,_DEFAULT,LATITUDE_SEC,LAT_SEC,"6547791",2016/02/08
"123707",_DEFAULT,_DEFAULT,LINEAR_EXTENT,LINEAR_EXT,"6547792",2016/02/08
"123708",_DEFAULT,_DEFAULT,LINEAR_EXTENT_FL,LINREXTFL,"6547793",2016/02/08
"123709",_DEFAULT,_DEFAULT,LINEAR_EXTENT_WI,LINREXTWI,"6547794",2016/02/08
"123710",_DEFAULT,_DEFAULT,LONGITUDE_DEG,LONG_DEG,"6547795",2016/02/08
"123711",_DEFAULT,_DEFAULT,LONGITUDE_MIN,LONG_MIN,"6547796",2016/02/08
"123712",_DEFAULT,_DEFAULT,LONGITUDE_SEC,LONG_SEC,"6547797",2016/02/08
"123713",_DEFAULT,_DEFAULT,LONG_TERM_CONTRO,LONGTRMCTL,"6547798",2016/02/08
"123714",_DEFAULT,_DEFAULT,MAPSHEET_ID,MAPSHEETID,"6547799",2016/02/08
"123715",_DEFAULT,_DEFAULT,MONITORING_SITE,MON_SITE,"6547800",2016/02/08
"123716",_DEFAULT,_DEFAULT,NEXT_ASSESSMENT,NEXTASSESS,"6547801",2016/02/08
"123717",_DEFAULT,_DEFAULT,NO_ACTIVE_ENTRAN,NOACTENTR,"6547802",2016/02/08
"123718",_DEFAULT,_DEFAULT,NO_NON_ACTIVE_EN,NONONACTEN,"6547803",2016/02/08
"123719",_DEFAULT,_DEFAULT,NUMBER_OF_PESTS,NUM_PESTS,"6547804",2016/02/08
"123720",_DEFAULT,_DEFAULT,PEST_PLANT_PERCE,PESTPLNTPE,"6547805",2016/02/08
"123721",_DEFAULT,_DEFAULT,PREVIOUS_ASSESSM,PREVASSESS,"6547806",2016/02/08
"123722",_DEFAULT,_DEFAULT,REASSESSMENT_DAT,REASSESSDT,"6547807",2016/02/08
"123723",_DEFAULT,_DEFAULT,REASSESSMENT_SCH,REASSESSSD,"6547808",2016/02/08
"123724",_DEFAULT,_DEFAULT,RECORDER_DATE,REC_DATE,"6547809",2016/02/08
"123725",_DEFAULT,_DEFAULT,RECORDER_ID,REC_ID,"6547810",2016/02/08
"123726",_DEFAULT,_DEFAULT,REGIONAL_PROJECT,REG_PROJ,"6547811",2016/02/08
"123727",_DEFAULT,_DEFAULT,REGION_LOCATION,REG_LOC,"6547812",2016/02/08
"123728",_DEFAULT,_DEFAULT,SENSITIVE_CROP_P,SENS_CROPP,"6547813",2016/02/08
"123729",_DEFAULT,_DEFAULT,SENSITIVE_SPECIE,SENS_SP,"6547814",2016/02/08
"123730",_DEFAULT,_DEFAULT,SHORT_EASTING,SHORT_EAST,"6547815",2016/02/08
"123731",_DEFAULT,_DEFAULT,SHORT_NORTHING,SHORT_NRTH,"6547816",2016/02/08
"123732",_DEFAULT,_DEFAULT,SOURCE_OF_AREA_I,SRCAREAI,"6547817",2016/02/08
"123733",_DEFAULT,_DEFAULT,SPECIES_GENERATE,SP_GENERTE,"6547818",2016/02/08
"123734",_DEFAULT,_DEFAULT,STATE_PRIORITY_W,STATEPRIW,"6547819",2016/02/08
"123735",_DEFAULT,_DEFAULT,WEED_OF_NAT_SIGN,WEEDNATSIG,"6547820",2016/02/08
"123736",_DEFAULT,_DEFAULT,NETWORK_SDE,NETWORKSDE,"6547821",2016/02/08
"123737",_DEFAULT,_DEFAULT,COMPON_MAJ_1,COMPMAJ1,"6547822",2016/02/08
"123738",_DEFAULT,_DEFAULT,INTERNAL_DRAIN,INT_DRAIN,"6547823",2016/02/08
"123739",_DEFAULT,_DEFAULT,SLOPE_RNGE_PC,SLOPERNGPC,"6547824",2016/02/08
"123740",_DEFAULT,_DEFAULT,SUSCEPTIBILITY,SUSCEPT,"6547825",2016/02/08
"123741",_DEFAULT,_DEFAULT,X_DSPROCESS,XDSPROCESS,"6547826",2016/02/08
"123742",_DEFAULT,_DEFAULT,SITESSPLINE,SITESSPLNE,"6547827",2016/02/08
"106684",_DEFAULT,_DEFAULT,ACCESS_TYPE,ACCESSTYPE,"2871831",2015/01/08
"106685",_DEFAULT,_DEFAULT,COLUMN_NAME_10,COLNAME10,"2871832",2015/01/08
"106686",_DEFAULT,_DEFAULT,TABLE_COLUMN_ID,TABCOLID,"2871833",2015/01/08
"96228",_DEFAULT,_DEFAULT,TO_SURVEY_Y,TO_SURVY,"1028732",2013/11/19
"104828",MINERALS,SG_SHEAR_DISPLACE_STRUC_50K,DEFORMATIONSTYLE,DFMSTYLE,"2578265",2014/10/17
"104829",MINERALS,SG_SHEAR_DISPLACE_STRUC_250K,DEFORMATIONSTYLE_URI,DSTYLE_URI,"2578266",2014/10/17
"104830",MINERALS,SG_SHEAR_DISPLACE_STRUC_50K,DEFORMATIONSTYLE_URI,DSTYLE_URI,"2578267",2014/10/17
"98906",_DEFAULT,_DEFAULT,ANABRANCHID,ANABRNCHID,"1105234",2013/12/18
"104831",MINERALS,SG_SHEAR_DISPLACE_STRUC_250K,DISPLACEMENT,DISPLACE,"2578268",2014/10/17
"104833",MINERALS,SG_SHEAR_DISPLACE_STRUC_250K,FAULTTYPE_URI,FTYPE_URI,"2578270",2014/10/17
"104834",MINERALS,SG_SHEAR_DISPLACE_STRUC_50K,FAULTTYPE_URI,FTYPE_URI,"2578271",2014/10/17
"104836",MINERALS,SG_GEOLOGICAL_UNIT_50K,GENERICSYMBOLIZER,GENSYMB,"2578273",2014/10/17
"104837",MINERALS,SG_GEOL_UNIT_CONTACT_250K,GENERICSYMBOLIZER,GENSYMB,"2578274",2014/10/17
"104838",MINERALS,SG_GEOL_UNIT_CONTACT_50K,GENERICSYMBOLIZER,GENSYMB,"2578275",2014/10/17
"104840",MINERALS,SG_SHEAR_DISPLACE_STRUC_50K,GENERICSYMBOLIZER,GENSYMB,"2578277",2014/10/17
"104841",_DEFAULT,_DEFAULT,CONTACTTYPE,CONTTYPE,"2578278",2014/10/17
"104842",_DEFAULT,_DEFAULT,CONTACTTYPE_URI,CTYPE_URI,"2578279",2014/10/17
"104843",_DEFAULT,_DEFAULT,DEFORMATIONSTYLE,DFMSTYLE,"2578280",2014/10/17
"104844",_DEFAULT,_DEFAULT,DEFORMATIONSTYLE_URI,DSTYLE_URI,"2578281",2014/10/17
"104845",_DEFAULT,_DEFAULT,DISPLACEMENT,DISPMENT,"2578282",2014/10/17
"104846",_DEFAULT,_DEFAULT,FAULTTYPE_URI,FTYPE_URI,"2578283",2014/10/17
"104847",_DEFAULT,_DEFAULT,GENERICSYMBOLIZER,GENSYMB,"2578284",2014/10/17
"104848",_DEFAULT,_DEFAULT,GEOLOGICHISTORY,GEOLHIST,"2578285",2014/10/17
"104849",_DEFAULT,_DEFAULT,GEOLOGICUNITTYPE,GEOLUT,"2578286",2014/10/17
"104850",_DEFAULT,_DEFAULT,GEOLOGICUNITTYPE_URI,GEOLUT_URI,"2578287",2014/10/17
"104851",_DEFAULT,_DEFAULT,MOVEMENTTYPE,MTYPE,"2578288",2014/10/17
"104852",_DEFAULT,_DEFAULT,MOVEMENTTYPE_URI,MTYPE_URI,"2578289",2014/10/17
"104853",_DEFAULT,_DEFAULT,OBSERVATIONMETHOD,OBSMETH,"2578290",2014/10/17
"104854",_DEFAULT,_DEFAULT,POSITIONALACCURACY,POSACC,"2578291",2014/10/17
"104855",_DEFAULT,_DEFAULT,REPRESENTATIVEAGE_URI,REPAGE_URI,"2578292",2014/10/17
"104856",_DEFAULT,_DEFAULT,REPRESENTATIVELITHOLOGY_URI,REPLIT_URI,"2578293",2014/10/17
"104857",_DEFAULT,_DEFAULT,REPRESENTATIVELOWERAGE_URI,REPLAG_URI,"2578294",2014/10/17
"104858",_DEFAULT,_DEFAULT,REPRESENTATIVEUPPERAGE_URI,REPUAG_URI,"2578295",2014/10/17
"104859",_DEFAULT,_DEFAULT,SPECIFICATION_URI,SPECIF_URI,"2578296",2014/10/17
"106690",_DEFAULT,_DEFAULT,MAINTAINER_TABLE_NAME,MAINTTABLE,"2871876",2015/01/08
"106691",_DEFAULT,_DEFAULT,PARENT_METHOD,PARMETH,"2871877",2015/01/08
"106692",_DEFAULT,_DEFAULT,PARENT_METHOD_DESC,PARMETHDSC,"2871878",2015/01/08
"111324",_DEFAULT,_DEFAULT,DELWP_REGION,DELWP_REG,"4874371",2015/04/15
"111325",VMREFTAB,AM_DELWP_REGION,DELWP_REGION_CODE,DELWP_REGC,"4874372",2015/04/15
"98907",_DEFAULT,_DEFAULT,ANNUAL_BFLOW_SWFLOW,ANBFLOWSWF,"1105235",2013/12/18
"96212",VMADD,ADDRESS,LABEL_ADDRESS,LABEL_ADD,"1028654",2013/11/19
